id,tanggal (WIB),waktu (WIB),lintang,bujur,tingkat kepercayaan,satelit,radius kemungkinan,kecamatan,kabupaten,provinsi,tipe
3833830,8/23/2023,0:25:15,-6.547733147,108.0958099,8,snpp,1399,Terisi,Indramayu,Jawa Barat,Cluster
3833842,8/23/2023,0:25:15,-6.801691373,107.349378,8,snpp,1399,Cipatat,Bandung Barat,Jawa Barat,Cluster
3833853,8/23/2023,0:25:15,-7.65583277,108.4560852,8,snpp,1125,Parigi,Pangandaran,Jawa Barat,Cluster
3833955,8/23/2023,1:19:18,-6.801158908,107.3488541,8,noaa20,1500,Cipatat,Bandung Barat,Jawa Barat,Cluster
3833519,8/22/2023,13:26:37,-7.0589029,106.6904526,8,snpp,1399,Lengkong,Sukabumi,Jawa Barat,Cluster
3833520,8/22/2023,13:26:37,-6.91849136,107.2253189,8,snpp,1280,Bojong Picung,Cianjur,Jawa Barat,Cluster
3833967,8/23/2023,1:19:18,-7.20628691,106.4131622,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3833521,8/22/2023,13:26:37,-6.89737892,107.302475,8,snpp,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3833522,8/22/2023,13:26:37,-6.8018744,107.3477593,8,snpp,1280,Cipatat,Bandung Barat,Jawa Barat,Cluster
3834692,8/24/2023,1:54:27,-6.54724503,108.0932922,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3834693,8/24/2023,1:54:27,-6.49813652,107.5484314,8,snpp,1125,Cibatu,Purwakarta,Jawa Barat,Cluster
3834694,8/24/2023,1:54:27,-6.60626698,108.1472092,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3834407,8/23/2023,13:06:16,-7.05773115,108.7793198,8,snpp,1125,Cibingbin,Kuningan,Jawa Barat,Cluster
3834695,8/24/2023,1:54:27,-6.46048069,107.2126465,8,snpp,1125,Bojongmangu,Bekasi,Jawa Barat,Cluster
3834409,8/23/2023,13:06:16,-7.26644707,106.4556503,8,snpp,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3834696,8/24/2023,1:54:27,-6.79650879,107.3478146,8,snpp,1500,Cipatat,Bandung Barat,Jawa Barat,Cluster
3834411,8/23/2023,13:06:16,-7.15524864,106.7105713,8,snpp,1125,Lengkong,Sukabumi,Jawa Barat,Cluster
3835570,8/25/2023,0:38:36,-6.54648972,108.0935211,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3834412,8/23/2023,13:06:16,-6.69631958,108.1667175,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3834413,8/23/2023,13:06:16,-6.60554838,108.1194916,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3834414,8/23/2023,13:06:16,-6.60958433,108.045517,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3834415,8/23/2023,13:06:16,-6.61753941,107.873848,8,snpp,1125,Surian,Sumedang,Jawa Barat,Cluster
3834416,8/23/2023,13:06:16,-6.53808737,108.0119171,8,snpp,1125,Haurgeulis,Indramayu,Jawa Barat,Cluster
3834417,8/23/2023,13:06:16,-6.43097591,107.5058136,8,snpp,1125,Bungursari,Purwakarta,Jawa Barat,Cluster
3834418,8/23/2023,13:06:16,-6.43512201,107.4287415,8,snpp,1125,Cikampek,Karawang,Jawa Barat,Cluster
3834420,8/23/2023,13:06:16,-6.48679662,106.9994431,8,snpp,1280,Klapanunggal,Bogor,Jawa Barat,Cluster
3834421,8/23/2023,13:06:16,-6.392439207,107.2351329,8,snpp,1399,Telukjambe Barat,Karawang,Jawa Barat,Cluster
3834423,8/23/2023,13:06:16,-6.35742855,107.2957001,7,snpp,1125,Telukjambe Timur,Karawang,Jawa Barat,Cluster
3834424,8/23/2023,13:06:16,-6.281940225,107.1202698,8,snpp,1280,Cikarang Barat,Bekasi,Jawa Barat,Cluster
3834530,8/23/2023,13:58:55,-7.03743267,106.7670898,8,noaa20,1125,Jampang Tengah,Sukabumi,Jawa Barat,Cluster
3834531,8/23/2023,13:58:55,-6.95858574,106.4054565,8,noaa20,1125,Cisolok,Sukabumi,Jawa Barat,Cluster
3834533,8/23/2023,13:58:55,-6.39104366,107.2326355,8,noaa20,1125,Telukjambe Barat,Karawang,Jawa Barat,Cluster
3834589,8/24/2023,0:07:45,-6.55002785,108.0930328,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3834645,8/24/2023,0:58:57,-6.54832792,108.0940857,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3834646,8/24/2023,0:58:57,-6.52106571,107.837822,8,noaa20,1125,Cipunagara,Subang,Jawa Barat,Cluster
3834647,8/24/2023,0:58:57,-6.60442543,108.1463165,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3834648,8/24/2023,0:58:57,-6.57363749,107.9094009,8,noaa20,1125,Haurgeulis,Indramayu,Jawa Barat,Cluster
3834663,8/24/2023,0:58:57,-6.799047828,107.3482132,8,noaa20,1500,Cipatat,Bandung Barat,Jawa Barat,Cluster
3834667,8/24/2023,0:58:57,-6.94534969,108.0889359,8,noaa20,1125,Wado,Sumedang,Jawa Barat,Cluster
3835119,8/24/2023,12:45:57,-7.392049075,107.7794418,8,snpp,1280,Cikajang,Garut,Jawa Barat,Cluster
3835130,8/24/2023,12:45:57,-7.26327944,106.6809235,8,snpp,1125,Cimanggu,Sukabumi,Jawa Barat,Cluster
3835131,8/24/2023,12:45:57,-6.944679495,108.7218971,8,snpp,1280,Pasaleman,Cirebon,Jawa Barat,Cluster
3835132,8/24/2023,12:45:57,-7.2078228,106.6679688,8,snpp,1125,Jampang Kulon,Sukabumi,Jawa Barat,Cluster
3835133,8/24/2023,12:45:57,-7.11423349,106.5013657,8,snpp,1125,Ciemas,Sukabumi,Jawa Barat,Cluster
3835134,8/24/2023,12:45:57,-6.91248751,107.9159393,8,snpp,1125,Sumedang Selatan,Sumedang,Jawa Barat,Cluster
3835135,8/24/2023,12:45:57,-7.067946195,106.6368103,8,snpp,1280,Lengkong,Sukabumi,Jawa Barat,Cluster
3835136,8/24/2023,12:45:57,-7.04777431,106.6190949,8,snpp,1125,Lengkong,Sukabumi,Jawa Barat,Cluster
3835137,8/24/2023,12:45:57,-6.96056676,107.2102547,8,snpp,1280,Rongga,Bandung Barat,Jawa Barat,Cluster
3835138,8/24/2023,12:45:57,-6.70668125,108.3118286,8,snpp,1280,Sumber Jaya,Majalengka,Jawa Barat,Cluster
3835139,8/24/2023,12:45:57,-6.61087799,108.0569,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3835140,8/24/2023,12:45:57,-6.67371368,107.4891357,8,snpp,1125,Bojong,Purwakarta,Jawa Barat,Cluster
3835141,8/24/2023,12:45:57,-6.54084682,108.0733872,8,snpp,1125,Kroya,Indramayu,Jawa Barat,Cluster
3835571,8/25/2023,0:38:36,-6.58952689,108.1060982,8,noaa20,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3834681,8/24/2023,0:58:57,-7.19897747,106.4291382,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3835572,8/25/2023,0:38:36,-6.42040205,106.9187584,8,noaa20,1280,Gunungputri,Bogor,Jawa Barat,Cluster
3834691,8/24/2023,1:54:27,-6.20075321,107.1036911,8,snpp,1125,Cibitung,Bekasi,Jawa Barat,Cluster
3835573,8/25/2023,0:38:36,-6.646131755,108.1714325,8,noaa20,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3835589,8/25/2023,0:38:36,-6.82343388,108.0924149,8,noaa20,1125,Cadasngampar,Sumedang,Jawa Barat,Cluster
3835623,8/25/2023,1:32:40,-6.54739952,108.0952721,8,snpp,1280,Terisi,Indramayu,Jawa Barat,Cluster
3835379,8/24/2023,13:38:34,-7.53815699,107.6641769,8,noaa20,1125,Cikelet,Garut,Jawa Barat,Cluster
3835380,8/24/2023,13:38:34,-7.47859097,107.6816788,8,noaa20,1125,Pakenjeng,Garut,Jawa Barat,Cluster
3835385,8/24/2023,13:38:34,-7.30421114,106.4431839,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3835386,8/24/2023,13:38:34,-6.8937521,108.624115,8,noaa20,1125,Karangwareng,Cirebon,Jawa Barat,Cluster
3835624,8/25/2023,1:32:40,-6.50223827,107.5479584,8,snpp,1125,Cibatu,Purwakarta,Jawa Barat,Cluster
3835656,8/25/2023,10:02:00,-6.958972692,107.8081627,8,terra,3414,Cimanggung,Sumedang,Jawa Barat,Cluster
3835387,8/24/2023,13:38:34,-7.211270967,106.6712723,8,noaa20,1399,Jampang Kulon,Sukabumi,Jawa Barat,Cluster
3835388,8/24/2023,13:38:34,-6.972715615,107.8887939,8,noaa20,1280,Cicalengka,Bandung,Jawa Barat,Cluster
3835389,8/24/2023,13:38:34,-7.16618156,106.5504456,8,noaa20,1125,Ciemas,Sukabumi,Jawa Barat,Cluster
3835390,8/24/2023,13:38:34,-6.91428232,107.918129,8,noaa20,1125,Sumedang Selatan,Sumedang,Jawa Barat,Cluster
3836889,8/26/2023,0:19:41,-6.54679847,108.0931358,8,noaa20,1280,Terisi,Indramayu,Jawa Barat,Cluster
3835391,8/24/2023,13:38:34,-6.83182192,108.297905,8,noaa20,1125,Sukahaji,Majalengka,Jawa Barat,Cluster
3835392,8/24/2023,13:38:34,-7.113815147,106.5027288,8,noaa20,1399,Ciemas,Sukabumi,Jawa Barat,Cluster
3835393,8/24/2023,13:38:34,-7.05479097,106.7454453,8,noaa20,1125,Jampang Tengah,Sukabumi,Jawa Barat,Cluster
3835394,8/24/2023,13:38:34,-6.7401576,108.5014343,8,noaa20,1125,Sumber,Cirebon,Jawa Barat,Cluster
3835395,8/24/2023,13:38:34,-6.705956695,108.3131065,8,noaa20,1280,Sumber Jaya,Majalengka,Jawa Barat,Cluster
3835396,8/24/2023,13:38:34,-6.80127239,107.3492127,8,noaa20,1125,Cipatat,Bandung Barat,Jawa Barat,Cluster
3835397,8/24/2023,13:38:34,-6.64019251,107.9911575,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3835398,8/24/2023,13:38:34,-6.57968283,108.1653976,8,noaa20,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3836312,8/25/2023,12:27:01,-6.807874997,108.4136607,8,snpp,1399,Pesawahan,Kuningan,Jawa Barat,Cluster
3836318,8/25/2023,12:27:01,-6.93990612,106.592865,8,snpp,1125,Pelabuhan Ratu,Sukabumi,Jawa Barat,Cluster
3836321,8/25/2023,12:27:01,-6.63561106,108.0693436,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836322,8/25/2023,12:27:01,-6.61646461,107.9832993,9,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3836323,8/25/2023,12:27:01,-6.59673309,108.0840073,9,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836324,8/25/2023,12:27:01,-6.57906246,108.0769043,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836327,8/25/2023,12:27:01,-6.49222565,107.4442215,8,snpp,1125,Babakan Cikao,Purwakarta,Jawa Barat,Cluster
3836894,8/26/2023,0:19:41,-6.821494853,108.4153802,8,noaa20,1742,Pesawahan,Kuningan,Jawa Barat,Cluster
3837278,8/26/2023,12:59:19,-7.36516619,106.8395081,8,noaa20,1125,Sukasari,Cianjur,Jawa Barat,Cluster
3837279,8/26/2023,12:59:19,-7.38281202,106.7154007,8,noaa20,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3836973,8/26/2023,13:51:57,-6.93414545,107.2117004,8,snpp,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3837282,8/26/2023,12:59:19,-7.06554413,108.4940872,8,noaa20,1125,Ciniru,Kuningan,Jawa Barat,Cluster
3837285,8/26/2023,12:59:19,-6.97415733,107.6911926,8,noaa20,1125,Bojongsoang,Bandung,Jawa Barat,Cluster
3837286,8/26/2023,12:59:19,-6.97725916,107.5990982,7,noaa20,1125,Dayeuh Kolot,Bandung,Jawa Barat,Cluster
3837287,8/26/2023,12:59:19,-7.10817862,106.5381546,8,noaa20,1125,Simpenan,Sukabumi,Jawa Barat,Cluster
3837288,8/26/2023,12:59:19,-6.90823412,107.5533295,8,noaa20,1125,Cimahi Selatan,Bandung,Jawa Barat,Cluster
3837289,8/26/2023,12:59:19,-6.79302073,108.089653,8,noaa20,1125,Tomo,Sumedang,Jawa Barat,Cluster
3837290,8/26/2023,12:59:19,-6.87021399,107.169075,8,noaa20,1125,Cilaku,Cianjur,Jawa Barat,Cluster
3837293,8/26/2023,12:59:19,-6.62491131,108.1849899,8,noaa20,1280,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3837295,8/26/2023,12:59:19,-6.60671329,108.1718674,7,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836520,8/25/2023,13:19:39,-7.36895943,106.7181473,8,noaa20,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3836521,8/25/2023,13:19:39,-7.01317215,108.7828827,8,noaa20,1125,Cibingbin,Kuningan,Jawa Barat,Cluster
3836522,8/25/2023,13:19:39,-7.21579599,107.1457138,8,noaa20,1125,Pagelaran,Cianjur,Jawa Barat,Cluster
3836523,8/25/2023,13:19:39,-6.96808195,108.7172318,8,noaa20,1125,Cimahi,Kuningan,Jawa Barat,Cluster
3836524,8/25/2023,13:19:39,-7.30259132,106.4169388,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3836525,8/25/2023,13:19:39,-6.95975161,108.6338043,8,noaa20,1125,Kalimanggis,Kuningan,Jawa Barat,Cluster
3836526,8/25/2023,13:19:39,-7.09975815,107.6820297,8,noaa20,1125,Ciparay,Bandung,Jawa Barat,Cluster
3836528,8/25/2023,13:19:39,-6.94713926,108.6239624,8,noaa20,1125,Kalimanggis,Kuningan,Jawa Barat,Cluster
3836529,8/25/2023,13:19:39,-7.26823807,106.5322342,8,noaa20,1125,Waluran,Sukabumi,Jawa Barat,Cluster
3837296,8/26/2023,12:59:19,-6.55314922,108.0726929,8,noaa20,1125,Kroya,Indramayu,Jawa Barat,Cluster
3836974,8/26/2023,13:51:57,-6.61079836,108.1611481,8,snpp,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3837301,8/26/2023,12:59:19,-6.26974154,107.257843,8,noaa20,1125,Kedungwaringin,Bekasi,Jawa Barat,Cluster
3836530,8/25/2023,13:19:39,-7.21924257,106.8330994,8,noaa20,1125,Pabuaran,Sukabumi,Jawa Barat,Cluster
3836975,8/26/2023,13:51:57,-6.59015083,108.0518723,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3836531,8/25/2023,13:19:39,-7.0484724,107.7475967,7,noaa20,1125,Majalaya,Bandung,Jawa Barat,Cluster
3836976,8/26/2023,13:51:57,-6.55570173,108.1526337,8,snpp,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3836532,8/25/2023,13:19:39,-7.23726845,106.446022,8,noaa20,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3836533,8/25/2023,13:19:39,-7.17620039,106.691124,8,noaa20,1125,Lengkong,Sukabumi,Jawa Barat,Cluster
3839394,8/27/2023,13:31:36,-7.36647701,106.7239761,8,snpp,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3836534,8/25/2023,13:19:39,-7.09243512,106.7191391,8,noaa20,1280,Jampang Tengah,Sukabumi,Jawa Barat,Cluster
3836535,8/25/2023,13:19:39,-7.11414909,106.5648575,8,noaa20,1125,Simpenan,Sukabumi,Jawa Barat,Cluster
3836536,8/25/2023,13:19:39,-6.809987785,108.412674,8,noaa20,1280,Pesawahan,Kuningan,Jawa Barat,Cluster
3836537,8/25/2023,13:19:39,-6.84131575,108.0627136,8,noaa20,1125,Cisitu,Sumedang,Jawa Barat,Cluster
3836538,8/25/2023,13:19:39,-6.81808758,108.1233215,8,noaa20,1125,Tomo,Sumedang,Jawa Barat,Cluster
3836539,8/25/2023,13:19:39,-6.73084307,108.0977097,7,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3836540,8/25/2023,13:19:39,-6.94006491,106.5933228,8,noaa20,1125,Cikidang,Sukabumi,Jawa Barat,Cluster
3836541,8/25/2023,13:19:39,-6.70480108,108.0862122,8,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3836542,8/25/2023,13:19:39,-6.80117035,107.3488693,8,noaa20,1125,Cipatat,Bandung Barat,Jawa Barat,Cluster
3836543,8/25/2023,13:19:39,-6.66977024,108.0432587,8,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3836544,8/25/2023,13:19:39,-6.63766241,108.2265625,8,noaa20,1125,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3836545,8/25/2023,13:19:39,-6.66129732,108.030777,7,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3836546,8/25/2023,13:19:39,-6.63726425,108.0681,7,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836547,8/25/2023,13:19:39,-6.63499117,108.060257,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836548,8/25/2023,13:19:39,-6.62986374,108.025795,7,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3836549,8/25/2023,13:19:39,-6.63038635,107.9885445,7,noaa20,1280,Terisi,Indramayu,Jawa Barat,Cluster
3836550,8/25/2023,13:19:39,-6.61290646,108.0231857,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3836551,8/25/2023,13:19:39,-6.598213195,108.0845833,8,noaa20,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3836552,8/25/2023,13:19:39,-6.615422725,107.984375,8,noaa20,1280,Terisi,Indramayu,Jawa Barat,Cluster
3836553,8/25/2023,13:19:39,-6.60836554,107.9851608,7,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3836554,8/25/2023,13:19:39,-6.58009005,108.0780563,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3836555,8/25/2023,13:19:39,-6.54656744,108.1368027,8,noaa20,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3836556,8/25/2023,13:19:39,-6.54947329,108.0958633,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3836557,8/25/2023,13:19:39,-6.53988504,108.0681305,8,noaa20,1125,Kroya,Indramayu,Jawa Barat,Cluster
3836558,8/25/2023,13:19:39,-6.58180475,107.7994843,7,noaa20,1125,Cibogo,Subang,Jawa Barat,Cluster
3836559,8/25/2023,13:19:39,-6.526777745,108.1053848,8,noaa20,1500,Terisi,Indramayu,Jawa Barat,Cluster
3836560,8/25/2023,13:19:39,-6.52990627,107.9020996,7,noaa20,1125,Cipunagara,Subang,Jawa Barat,Cluster
3836561,8/25/2023,13:19:39,-6.50283337,107.8756867,7,noaa20,1125,Cipunagara,Subang,Jawa Barat,Cluster
3836562,8/25/2023,13:19:39,-6.43418741,107.9764633,8,noaa20,1125,Haurgeulis,Indramayu,Jawa Barat,Cluster
3836564,8/25/2023,13:19:39,-6.48865271,107.5753632,8,noaa20,1125,Cipeundeuy,Subang,Jawa Barat,Cluster
3836566,8/25/2023,13:19:39,-6.4483943,107.5692139,8,noaa20,1125,Pabuaran,Subang,Jawa Barat,Cluster
3836567,8/25/2023,13:19:39,-6.4072752,107.7020264,7,noaa20,1125,Purwadadi,Subang,Jawa Barat,Cluster
3836572,8/25/2023,13:19:39,-6.29814339,107.1327362,8,noaa20,1125,Cikarang Utara,Bekasi,Jawa Barat,Cluster
3838318,8/27/2023,0:50:33,-6.54855728,108.0949097,8,snpp,1280,Terisi,Indramayu,Jawa Barat,Cluster
3838319,8/27/2023,0:50:33,-6.57690406,108.0926323,8,snpp,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3838320,8/27/2023,0:50:33,-6.57896948,108.0844803,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3838321,8/27/2023,0:50:33,-6.587192775,108.1235733,8,snpp,1280,Kertajati,Majalengka,Jawa Barat,Cluster
3838362,8/27/2023,1:44:37,-6.60297251,108.1211395,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3838380,8/27/2023,9:43:00,-6.093530655,106.9792633,8,terra,3000,Tarumajaya,Bekasi,Jawa Barat,Cluster
3838384,8/27/2023,9:43:00,-6.496570587,107.9084702,8,terra,3000,Cipunagara,Subang,Jawa Barat,Cluster
3838388,8/27/2023,9:43:00,-6.970896721,107.6134567,8,terra,3000,Dayeuh Kolot,Bandung,Jawa Barat,Cluster
3838127,8/26/2023,1:10:54,-6.42481995,107.7040939,8,snpp,1125,Cikaum,Subang,Jawa Barat,Cluster
3838128,8/26/2023,1:10:54,-6.55135775,108.1884995,8,snpp,1125,Cikedung,Indramayu,Jawa Barat,Cluster
3838129,8/26/2023,1:10:54,-6.549504995,108.0949707,8,snpp,1280,Terisi,Indramayu,Jawa Barat,Cluster
3838130,8/26/2023,1:10:54,-6.57672548,108.121994,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3838131,8/26/2023,1:10:54,-6.589069365,108.0658417,8,snpp,1280,Terisi,Indramayu,Jawa Barat,Cluster
3838132,8/26/2023,1:10:54,-6.812838555,108.4164772,8,snpp,1280,Pesawahan,Kuningan,Jawa Barat,Cluster
3838133,8/26/2023,1:10:54,-6.822451273,108.4165853,8,snpp,1399,Pesawahan,Kuningan,Jawa Barat,Cluster
3839028,8/27/2023,12:38:58,-7.00760746,108.6128388,8,noaa20,1125,Luragung,Kuningan,Jawa Barat,Cluster
3839031,8/27/2023,12:38:58,-7.04404259,107.631546,8,noaa20,1125,Arjasari,Bandung,Jawa Barat,Cluster
3839032,8/27/2023,12:38:58,-7.16736937,106.5495529,8,noaa20,1125,Ciemas,Sukabumi,Jawa Barat,Cluster
3839034,8/27/2023,12:38:58,-7.01055622,106.9270706,8,noaa20,1125,Nyalindung,Sukabumi,Jawa Barat,Cluster
3839035,8/27/2023,12:38:58,-6.9078021,107.2902985,8,noaa20,1125,Bojong Picung,Cianjur,Jawa Barat,Cluster
3839036,8/27/2023,12:38:58,-6.73399878,108.1131821,8,noaa20,1125,Ujungjaya,Sumedang,Jawa Barat,Cluster
3839395,8/27/2023,13:31:36,-6.98662901,108.6186829,7,snpp,1125,Luragung,Kuningan,Jawa Barat,Cluster
3839396,8/27/2023,13:31:36,-7.02917385,107.6418228,8,snpp,1125,Baleendah,Bandung,Jawa Barat,Cluster
3839397,8/27/2023,13:31:36,-7.16327763,106.5492783,7,snpp,1125,Ciemas,Sukabumi,Jawa Barat,Cluster
3839398,8/27/2023,13:31:36,-6.81416368,108.2748718,8,snpp,1125,Sukahaji,Majalengka,Jawa Barat,Cluster
3839399,8/27/2023,13:31:36,-7.03890133,106.7648163,8,snpp,1125,Jampang Tengah,Sukabumi,Jawa Barat,Cluster
3839400,8/27/2023,13:31:36,-6.7328856,108.1121826,8,snpp,1280,Ujungjaya,Sumedang,Jawa Barat,Cluster
3839401,8/27/2023,13:31:36,-6.80224133,107.3469238,7,snpp,1125,Cipatat,Bandung Barat,Jawa Barat,Cluster
3839402,8/27/2023,13:31:36,-6.53238916,108.2455826,7,snpp,1125,Bangodua,Indramayu,Jawa Barat,Cluster
3839403,8/27/2023,13:31:36,-6.511840105,107.8220482,8,snpp,1280,Pagaden,Subang,Jawa Barat,Cluster
3839405,8/27/2023,13:31:36,-6.56168985,107.3576355,8,snpp,1125,Sukasari,Cianjur,Jawa Barat,Cluster
3839567,8/27/2023,13:48:00,-6.821361542,108.2738953,8,aqua,3000,Sukahaji,Majalengka,Jawa Barat,Cluster
3839568,8/27/2023,13:48:00,-6.734404564,108.1145935,8,aqua,3000,Ujungjaya,Sumedang,Jawa Barat,Cluster
3839693,8/28/2023,0:31:39,-6.548722745,108.0963249,8,snpp,1280,Terisi,Indramayu,Jawa Barat,Cluster
3840658,8/28/2023,13:11:15,-7.66508913,108.4067001,8,snpp,1125,Cigugur,Pangandaran,Jawa Barat,Cluster
3840664,8/28/2023,13:11:15,-7.3814168,108.4756622,8,snpp,1125,Banjar,Banjar,Jawa Barat,Cluster
3839694,8/28/2023,0:31:39,-6.62910843,108.0577215,8,snpp,1399,Kertajati,Majalengka,Jawa Barat,Cluster
3839757,8/28/2023,1:25:41,-6.54753208,108.0931397,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3840681,8/28/2023,13:11:15,-7.07995367,108.7678375,8,snpp,1125,Cibingbin,Kuningan,Jawa Barat,Cluster
3840682,8/28/2023,13:11:15,-7.35144281,106.8700485,8,snpp,1125,Cidadap,Sukabumi,Jawa Barat,Cluster
3840683,8/28/2023,13:11:15,-7.3748889,106.6878281,8,snpp,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3840684,8/28/2023,13:11:15,-7.36663294,106.7203064,8,snpp,1125,Tegalbuleud,Sukabumi,Jawa Barat,Cluster
3840687,8/28/2023,13:11:15,-6.98894501,108.6317062,8,snpp,1125,Luragung,Kuningan,Jawa Barat,Cluster
3840688,8/28/2023,13:11:15,-7.28280973,106.4599915,8,snpp,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3840689,8/28/2023,13:11:15,-7.09436607,107.6867218,8,snpp,1125,Ciparay,Bandung,Jawa Barat,Cluster
3840690,8/28/2023,13:11:15,-7.25449228,106.4665222,8,snpp,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3840691,8/28/2023,13:11:15,-7.2383585,106.4340286,8,snpp,1125,Cilacap,Sukabumi,Jawa Barat,Cluster
3840692,8/28/2023,13:11:15,-7.19713783,106.687912,8,snpp,1125,Cimanggu,Sukabumi,Jawa Barat,Cluster
3840693,8/28/2023,13:11:15,-7.18733978,106.6604919,8,snpp,1125,Jampang Kulon,Sukabumi,Jawa Barat,Cluster
3840694,8/28/2023,13:11:15,-6.860611675,108.754528,8,snpp,1280,Pabedilan,Cirebon,Jawa Barat,Cluster
3840696,8/28/2023,13:11:15,-6.86088896,108.2297287,8,snpp,1125,Majalengka,Majalengka,Jawa Barat,Cluster
3839758,8/28/2023,1:25:41,-6.57182074,108.0857163,8,noaa20,1125,Terisi,Indramayu,Jawa Barat,Cluster
3840697,8/28/2023,13:11:15,-6.598661185,108.2531281,8,snpp,1280,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3840698,8/28/2023,13:11:15,-6.61752272,108.1174011,7,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3841155,8/29/2023,0:14:08,-6.5467844,108.0956879,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3839759,8/28/2023,1:25:41,-6.62930012,108.0584259,8,noaa20,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3841156,8/29/2023,0:14:08,-6.58374532,108.2246424,8,snpp,1399,Jati Tujuh,Majalengka,Jawa Barat,Cluster
3839760,8/28/2023,1:25:41,-6.70504045,108.4008026,8,noaa20,1125,Gempol,Cirebon,Jawa Barat,Cluster
3841157,8/29/2023,0:14:08,-6.58470917,108.1215668,8,snpp,1125,Kertajati,Majalengka,Jawa Barat,Cluster
3840699,8/28/2023,13:11:15,-6.59048152,108.1950264,8,snpp,1280,Cikedung,Indramayu,Jawa Barat,Cluster
3840700,8/28/2023,13:11:15,-6.60163164,108.0652695,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
3839762,8/28/2023,1:25:41,-6.762720585,108.2040291,8,noaa20,1280,Kasokandel,Majalengka,Jawa Barat,Cluster
3840701,8/28/2023,13:11:15,-6.57489347,108.067482,8,snpp,1125,Terisi,Indramayu,Jawa Barat,Cluster
